Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,CompetitionStartDate,Promo2StartDate,DaysSinceLastPromo2,DaysSinceCompetition,Sales,Promo2Indicator,WeekOfYear,Month
33597,278,7,2015-08-09 00:00:00,0,0,0,0,1,3,9260.0,0,2010-02-01,1900-01-01,42223,2015,0.0,0,32,8
33598,279,7,2015-08-09 00:00:00,0,0,0,0,4,3,2320.0,1,2012-09-01,2012-10-01,39,1072,0.0,1,32,8
33599,280,7,2015-08-09 00:00:00,0,0,0,0,4,3,18640.0,1,2013-09-01,2014-03-06,69,707,0.0,1,32,8
33600,281,7,2015-08-09 00:00:00,0,0,0,0,4,3,6970.0,0,2011-09-01,1900-01-01,42223,1438,0.0,0,32,8
33601,283,7,2015-08-09 00:00:00,0,0,0,0,1,1,2260.0,1,2012-09-01,2014-10-02,39,1072,0.0,1,32,8
33602,284,7,2015-08-09 00:00:00,0,0,0,0,4,1,1290.0,1,2012-09-01,2014-10-02,39,1072,0.0,1,32,8
33603,285,7,2015-08-09 00:00:00,0,0,0,1,1,1,2410.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33604,287,7,2015-08-09 00:00:00,0,0,0,0,3,1,2740.0,1,2009-05-01,2014-10-02,39,2291,0.0,1,32,8
33605,288,7,2015-08-09 00:00:00,0,0,0,0,4,1,800.0,1,2012-09-01,2011-04-03,69,1072,0.0,1,32,8
33606,289,7,2015-08-09 00:00:00,0,0,0,1,4,1,6540.0,0,2007-12-01,1900-01-01,42223,2808,0.0,0,32,8
33607,290,7,2015-08-09 00:00:00,0,0,0,0,1,1,4150.0,0,2001-05-01,1900-01-01,42223,5213,0.0,0,32,8
33608,294,7,2015-08-09 00:00:00,0,0,0,1,1,1,3150.0,0,2005-05-01,1900-01-01,42223,3752,0.0,0,32,8
33609,295,7,2015-08-09 00:00:00,0,0,0,0,1,1,210.0,1,2000-11-01,2013-09-04,69,5394,0.0,1,32,8
33610,296,7,2015-08-09 00:00:00,0,0,0,1,1,1,9580.0,1,2007-05-01,2014-11-06,8,3022,0.0,1,32,8
33611,297,7,2015-08-09 00:00:00,0,0,0,0,1,1,2300.0,0,2010-09-01,1900-01-01,42223,1803,0.0,0,32,8
33612,298,7,2015-08-09 00:00:00,0,0,0,0,4,1,19840.0,0,2009-07-01,1900-01-01,42223,2230,0.0,0,32,8
33613,299,7,2015-08-09 00:00:00,1,0,0,0,4,3,38630.0,0,2012-09-01,1900-01-01,42223,1072,4435.0,0,32,8
33614,300,7,2015-08-09 00:00:00,0,0,0,1,1,3,120.0,1,2009-04-01,2012-01-02,39,2321,0.0,1,32,8
33615,301,7,2015-08-09 00:00:00,0,0,0,0,1,3,4510.0,0,2015-03-01,1900-01-01,42223,161,0.0,0,32,8
33616,302,7,2015-08-09 00:00:00,0,0,0,1,4,3,2190.0,1,2007-12-01,2011-02-27,69,2808,0.0,1,32,8
33617,303,7,2015-08-09 00:00:00,0,0,0,0,1,1,15430.0,1,2012-11-01,2011-05-01,8,1011,0.0,1,32,8
33618,304,7,2015-08-09 00:00:00,0,0,0,1,1,1,1950.0,0,2015-07-01,1900-01-01,42223,39,0.0,0,32,8
33619,305,7,2015-08-09 00:00:00,0,0,0,1,3,3,2470.0,1,2005-02-01,2013-07-31,69,3841,0.0,1,32,8
33620,306,7,2015-08-09 00:00:00,0,0,0,0,1,1,5100.0,1,2007-04-01,2014-10-02,39,3052,0.0,1,32,8
33621,308,7,2015-08-09 00:00:00,0,0,0,0,1,1,1070.0,1,2006-12-01,2010-03-27,39,3173,0.0,1,32,8
33622,309,7,2015-08-09 00:00:00,0,0,0,0,4,1,8740.0,1,2012-09-01,2009-09-11,8,1072,0.0,1,32,8
33623,310,7,2015-08-09 00:00:00,1,0,0,0,1,3,2290.0,1,2012-09-01,2014-03-06,69,1072,2743.0,1,32,8
33624,311,7,2015-08-09 00:00:00,0,0,0,1,1,3,680.0,0,2005-07-01,1900-01-01,42223,3691,0.0,0,32,8
33625,312,7,2015-08-09 00:00:00,0,0,0,1,4,1,11300.0,0,2012-03-01,1900-01-01,42223,1256,0.0,0,32,8
33626,314,7,2015-08-09 00:00:00,0,0,0,0,1,1,3560.0,1,2001-10-01,2013-07-31,8,5060,0.0,1,32,8
33627,315,7,2015-08-09 00:00:00,0,0,0,0,1,3,38710.0,0,2013-04-01,1900-01-01,42223,860,0.0,0,32,8
33628,316,7,2015-08-09 00:00:00,0,0,0,0,4,1,9000.0,0,2001-08-01,1900-01-01,42223,5121,0.0,0,32,8
33629,317,7,2015-08-09 00:00:00,0,0,0,0,4,1,3140.0,1,2013-07-01,2011-04-03,39,769,0.0,1,32,8
33630,319,7,2015-08-09 00:00:00,0,0,0,0,1,3,570.0,1,2012-09-01,2012-07-02,69,1072,0.0,1,32,8
33631,320,7,2015-08-09 00:00:00,0,0,0,0,1,3,210.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33632,323,7,2015-08-09 00:00:00,0,0,0,0,4,3,8400.0,1,2012-04-01,2013-01-30,8,1225,0.0,1,32,8
33633,325,7,2015-08-09 00:00:00,0,0,0,0,1,3,350.0,1,2011-03-01,2011-05-29,8,1622,0.0,1,32,8
33634,326,7,2015-08-09 00:00:00,0,0,0,0,4,1,10070.0,1,2015-05-01,2013-07-31,8,100,0.0,1,32,8
33635,328,7,2015-08-09 00:00:00,0,0,0,0,1,1,3130.0,0,2002-07-01,1900-01-01,42223,4787,0.0,0,32,8
33636,329,7,2015-08-09 00:00:00,0,0,0,0,1,1,1310.0,1,1990-06-01,2012-05-28,69,9200,0.0,1,32,8
33637,330,7,2015-08-09 00:00:00,0,0,0,0,1,3,370.0,1,2012-09-01,2012-05-28,69,1072,0.0,1,32,8
33638,331,7,2015-08-09 00:00:00,0,0,0,0,1,3,670.0,1,2012-09-01,2015-04-03,39,1072,0.0,1,32,8
33639,333,7,2015-08-09 00:00:00,0,0,0,0,1,3,3720.0,0,2010-02-01,1900-01-01,42223,2015,0.0,0,32,8
33640,334,7,2015-08-09 00:00:00,0,0,0,0,4,3,4040.0,1,2008-08-01,2013-05-01,69,2564,0.0,1,32,8
33641,335,7,2015-08-09 00:00:00,1,0,0,0,2,1,90.0,1,2012-09-01,2013-07-31,39,1072,7704.0,1,32,8
33642,336,7,2015-08-09 00:00:00,0,0,0,1,1,1,190.0,0,2014-07-01,1900-01-01,42223,404,0.0,0,32,8
33643,337,7,2015-08-09 00:00:00,0,0,0,1,4,3,10600.0,1,2005-07-01,2014-11-06,8,3691,0.0,1,32,8
33644,338,7,2015-08-09 00:00:00,0,0,0,1,1,3,1590.0,1,2012-09-01,2009-09-11,39,1072,0.0,1,32,8
33645,339,7,2015-08-09 00:00:00,0,0,0,0,1,3,2280.0,1,2012-09-01,2013-03-06,69,1072,0.0,1,32,8
33646,340,7,2015-08-09 00:00:00,0,0,0,0,1,3,8080.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33647,341,7,2015-08-09 00:00:00,0,0,0,0,1,1,190.0,0,2011-09-01,1900-01-01,42223,1438,0.0,0,32,8
33648,342,7,2015-08-09 00:00:00,0,0,0,0,4,3,15770.0,1,2012-09-01,2014-10-02,39,1072,0.0,1,32,8
33649,343,7,2015-08-09 00:00:00,0,0,0,0,4,1,18650.0,1,2004-04-01,2014-04-03,39,4147,0.0,1,32,8
33650,344,7,2015-08-09 00:00:00,0,0,0,0,1,3,300.0,1,2011-04-01,2011-04-03,39,1591,0.0,1,32,8
33651,345,7,2015-08-09 00:00:00,0,0,0,0,1,1,120.0,1,2012-09-01,2012-05-28,39,1072,0.0,1,32,8
33652,346,7,2015-08-09 00:00:00,0,0,0,0,1,3,8090.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33653,347,7,2015-08-09 00:00:00,0,0,0,0,4,3,9360.0,1,2013-07-01,2012-05-28,69,769,0.0,1,32,8
33654,348,7,2015-08-09 00:00:00,0,0,0,0,1,1,16490.0,1,2012-09-01,2012-05-28,39,1072,0.0,1,32,8
33655,350,7,2015-08-09 00:00:00,0,0,0,1,4,1,8880.0,1,2012-09-01,2011-04-03,39,1072,0.0,1,32,8
33656,351,7,2015-08-09 00:00:00,0,0,0,0,1,1,5290.0,1,2012-11-01,2013-01-30,8,1011,0.0,1,32,8
33657,352,7,2015-08-09 00:00:00,0,0,0,0,4,3,6360.0,1,2012-09-01,2012-10-01,69,1072,0.0,1,32,8
33658,353,7,2015-08-09 00:00:00,1,0,0,0,2,2,900.0,1,2012-09-01,2013-04-03,8,1072,7318.0,1,32,8
33659,354,7,2015-08-09 00:00:00,0,0,0,0,4,3,1500.0,0,2005-10-01,1900-01-01,42223,3599,0.0,0,32,8
33660,355,7,2015-08-09 00:00:00,0,0,0,0,1,3,9720.0,0,2013-08-01,1900-01-01,42223,738,0.0,0,32,8
33661,356,7,2015-08-09 00:00:00,0,0,0,0,4,3,8970.0,1,2007-12-01,2012-05-28,8,2808,0.0,1,32,8
33662,358,7,2015-08-09 00:00:00,0,0,0,0,1,1,2890.0,0,2003-10-01,1900-01-01,42223,4330,0.0,0,32,8
33663,359,7,2015-08-09 00:00:00,0,0,0,0,4,3,4370.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33664,362,7,2015-08-09 00:00:00,0,0,0,1,3,3,340.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33665,364,7,2015-08-09 00:00:00,0,0,0,0,1,3,13620.0,1,2012-09-01,2014-03-06,69,1072,0.0,1,32,8
33666,365,7,2015-08-09 00:00:00,0,0,0,0,3,1,2410.0,1,2012-09-01,2009-11-06,8,1072,0.0,1,32,8
33667,367,7,2015-08-09 00:00:00,0,0,0,0,4,3,2640.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33668,368,7,2015-08-09 00:00:00,0,0,0,0,4,3,1450.0,1,2005-04-01,2009-11-06,8,3782,0.0,1,32,8
33669,369,7,2015-08-09 00:00:00,0,0,0,1,4,3,5870.0,0,2014-04-01,1900-01-01,42223,495,0.0,0,32,8
33670,370,7,2015-08-09 00:00:00,0,0,0,0,4,1,8250.0,1,2000-10-01,2009-07-31,39,5425,0.0,1,32,8
33671,371,7,2015-08-09 00:00:00,0,0,0,1,4,3,1970.0,1,2009-07-01,2014-11-06,8,2230,0.0,1,32,8
33672,372,7,2015-08-09 00:00:00,0,0,0,0,4,3,4880.0,1,2010-08-01,2014-05-01,39,1834,0.0,1,32,8
33673,373,7,2015-08-09 00:00:00,0,0,0,0,4,3,11120.0,1,2012-09-01,2012-05-28,39,1072,0.0,1,32,8
33674,377,7,2015-08-09 00:00:00,0,0,0,0,1,3,100.0,1,2010-06-01,2010-05-01,8,1895,0.0,1,32,8
33675,378,7,2015-08-09 00:00:00,0,0,0,0,1,3,2140.0,0,2012-08-01,1900-01-01,42223,1103,0.0,0,32,8
33676,379,7,2015-08-09 00:00:00,0,0,0,1,4,1,6630.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33677,380,7,2015-08-09 00:00:00,0,0,0,0,1,1,2240.0,1,2013-05-01,2014-03-06,69,830,0.0,1,32,8
33678,383,7,2015-08-09 00:00:00,0,0,0,1,1,3,350.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33679,385,7,2015-08-09 00:00:00,0,0,0,0,4,1,4580.0,0,2007-09-01,1900-01-01,42223,2899,0.0,0,32,8
33680,386,7,2015-08-09 00:00:00,0,0,0,0,4,3,1460.0,1,2014-04-01,2013-07-31,39,495,0.0,1,32,8
33681,387,7,2015-08-09 00:00:00,0,0,0,0,3,1,210.0,1,2012-09-01,2013-09-04,69,1072,0.0,1,32,8
33682,388,7,2015-08-09 00:00:00,0,0,0,0,1,1,2260.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33683,389,7,2015-08-09 00:00:00,0,0,0,0,1,3,6690.0,0,2011-08-01,1900-01-01,42223,1469,0.0,0,32,8
33684,391,7,2015-08-09 00:00:00,0,0,0,0,1,1,460.0,1,2014-11-01,2013-07-31,8,281,0.0,1,32,8
33685,392,7,2015-08-09 00:00:00,0,0,0,0,1,1,2120.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33686,393,7,2015-08-09 00:00:00,0,0,0,0,4,3,4820.0,0,2008-03-01,1900-01-01,42223,2717,0.0,0,32,8
33687,394,7,2015-08-09 00:00:00,0,0,0,1,4,1,10850.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33688,395,7,2015-08-09 00:00:00,0,0,0,0,1,1,3620.0,0,2013-02-01,1900-01-01,42223,919,0.0,0,32,8
33689,397,7,2015-08-09 00:00:00,0,0,0,0,1,3,130.0,1,2012-09-01,2013-07-03,8,1072,0.0,1,32,8
33690,398,7,2015-08-09 00:00:00,0,0,0,0,3,3,1540.0,1,2012-09-01,2012-01-02,39,1072,0.0,1,32,8
33691,399,7,2015-08-09 00:00:00,0,0,0,0,1,1,5360.0,1,2012-09-01,2011-10-02,39,1072,0.0,1,32,8
33692,403,7,2015-08-09 00:00:00,0,0,0,0,1,1,4970.0,0,2015-07-01,1900-01-01,42223,39,0.0,0,32,8
33693,404,7,2015-08-09 00:00:00,0,0,0,0,1,3,1420.0,1,2012-09-01,2013-03-06,69,1072,0.0,1,32,8
33694,405,7,2015-08-09 00:00:00,0,0,0,0,1,1,1080.0,1,2008-04-01,2011-04-03,39,2686,0.0,1,32,8
33695,406,7,2015-08-09 00:00:00,0,0,0,0,4,3,8240.0,1,2001-03-01,2013-03-06,8,5274,0.0,1,32,8
33696,407,7,2015-08-09 00:00:00,0,0,0,0,1,1,5890.0,1,2003-10-01,2011-04-03,8,4330,0.0,1,32,8
33697,408,7,2015-08-09 00:00:00,0,0,0,0,3,1,1560.0,1,2012-09-01,2009-11-06,8,1072,0.0,1,32,8
33698,409,7,2015-08-09 00:00:00,0,0,0,1,4,3,840.0,1,2012-09-01,2013-01-02,39,1072,0.0,1,32,8
33699,410,7,2015-08-09 00:00:00,0,0,0,0,3,1,40.0,1,2011-11-01,2012-05-28,69,1377,0.0,1,32,8
33700,411,7,2015-08-09 00:00:00,0,0,0,1,4,3,8460.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33701,412,7,2015-08-09 00:00:00,0,0,0,0,4,3,4460.0,1,2012-09-01,2010-09-25,39,1072,0.0,1,32,8
33702,413,7,2015-08-09 00:00:00,0,0,0,0,1,3,760.0,0,2014-09-01,1900-01-01,42223,342,0.0,0,32,8
33703,414,7,2015-08-09 00:00:00,0,0,0,1,4,3,6210.0,1,2012-09-01,2013-01-02,39,1072,0.0,1,32,8
33704,415,7,2015-08-09 00:00:00,0,0,0,0,4,3,6910.0,0,2005-04-01,1900-01-01,42223,3782,0.0,0,32,8
33705,416,7,2015-08-09 00:00:00,0,0,0,0,1,3,4650.0,0,2014-06-01,1900-01-01,42223,434,0.0,0,32,8
33706,417,7,2015-08-09 00:00:00,0,0,0,0,1,3,840.0,1,2012-09-01,2014-03-06,39,1072,0.0,1,32,8
33707,418,7,2015-08-09 00:00:00,0,0,0,0,1,1,1060.0,1,2009-05-01,2011-07-03,8,2291,0.0,1,32,8
33708,420,7,2015-08-09 00:00:00,0,0,0,0,4,3,250.0,1,2012-09-01,2012-07-02,39,1072,0.0,1,32,8
33709,421,7,2015-08-09 00:00:00,0,0,0,0,3,3,3530.0,1,2012-06-01,2012-08-27,69,1164,0.0,1,32,8
33710,422,7,2015-08-09 00:00:00,0,0,0,0,1,3,2880.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33711,424,7,2015-08-09 00:00:00,0,0,0,0,4,3,1250.0,1,2012-09-01,2011-10-02,39,1072,0.0,1,32,8
33712,425,7,2015-08-09 00:00:00,0,0,0,0,4,3,1460.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33713,426,7,2015-08-09 00:00:00,0,0,0,0,1,1,250.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33714,427,7,2015-08-09 00:00:00,0,0,0,0,1,3,70.0,1,2005-07-01,2010-03-27,39,3691,0.0,1,32,8
33715,428,7,2015-08-09 00:00:00,0,0,0,0,4,1,2960.0,1,2014-12-01,2015-06-05,69,251,0.0,1,32,8
33716,429,7,2015-08-09 00:00:00,0,0,0,0,4,3,16350.0,1,2005-07-01,2013-07-31,39,3691,0.0,1,32,8
33717,430,7,2015-08-09 00:00:00,0,0,0,0,4,3,12870.0,0,2008-10-01,1900-01-01,42223,2503,0.0,0,32,8
33718,431,7,2015-08-09 00:00:00,0,0,0,0,4,3,4520.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33719,432,7,2015-08-09 00:00:00,0,0,0,0,1,1,810.0,0,2013-05-01,1900-01-01,42223,830,0.0,0,32,8
33720,433,7,2015-08-09 00:00:00,1,0,0,0,1,3,30030.0,0,2010-11-01,1900-01-01,42223,1742,2058.0,0,32,8
33721,434,7,2015-08-09 00:00:00,0,0,0,0,1,1,13020.0,1,2003-08-01,2014-10-02,39,4391,0.0,1,32,8
33722,435,7,2015-08-09 00:00:00,0,0,0,0,1,1,910.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33723,440,7,2015-08-09 00:00:00,0,0,0,0,4,1,3900.0,1,2005-04-01,2009-11-06,8,3782,0.0,1,32,8
33724,441,7,2015-08-09 00:00:00,0,0,0,0,4,1,2530.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33725,442,7,2015-08-09 00:00:00,0,0,0,0,3,1,500.0,1,2012-09-01,2009-11-06,8,1072,0.0,1,32,8
33726,445,7,2015-08-09 00:00:00,0,0,0,0,1,1,240.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33727,446,7,2015-08-09 00:00:00,0,0,0,0,1,1,340.0,1,2000-10-01,2013-07-31,8,5425,0.0,1,32,8
33728,447,7,2015-08-09 00:00:00,0,0,0,0,1,3,1510.0,0,2013-09-01,1900-01-01,42223,707,0.0,0,32,8
33729,448,7,2015-08-09 00:00:00,0,0,0,0,1,3,3970.0,0,2009-09-01,1900-01-01,42223,2168,0.0,0,32,8
33730,449,7,2015-08-09 00:00:00,0,0,0,1,1,3,120.0,1,2014-12-01,2009-09-11,39,251,0.0,1,32,8
33731,450,7,2015-08-09 00:00:00,0,0,0,0,3,1,5780.0,1,1994-11-01,2014-03-06,69,7586,0.0,1,32,8
33732,451,7,2015-08-09 00:00:00,0,0,0,1,1,1,2460.0,1,2009-04-01,2010-03-27,39,2321,0.0,1,32,8
33733,452,7,2015-08-09 00:00:00,0,0,0,0,1,3,1850.0,1,2013-08-01,2011-01-30,8,738,0.0,1,32,8
33734,453,7,2015-08-09 00:00:00,1,0,0,0,1,3,75860.0,0,2012-09-01,1900-01-01,42223,1072,4913.0,0,32,8
33735,455,7,2015-08-09 00:00:00,0,0,0,0,4,3,7660.0,0,2010-09-01,1900-01-01,42223,1803,0.0,0,32,8
33736,456,7,2015-08-09 00:00:00,0,0,0,0,1,3,140.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33737,457,7,2015-08-09 00:00:00,0,0,0,0,4,3,13140.0,1,2012-09-01,2013-07-31,39,1072,0.0,1,32,8
33738,458,7,2015-08-09 00:00:00,0,0,0,1,3,1,3390.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33739,459,7,2015-08-09 00:00:00,0,0,0,0,1,1,250.0,1,2008-09-01,2013-01-30,8,2533,0.0,1,32,8
33740,461,7,2015-08-09 00:00:00,0,0,0,0,4,3,1790.0,1,2013-07-01,2013-10-02,39,769,0.0,1,32,8
33741,463,7,2015-08-09 00:00:00,0,0,0,0,1,1,4160.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33742,465,7,2015-08-09 00:00:00,0,0,0,1,4,3,10890.0,0,2005-04-01,1900-01-01,42223,3782,0.0,0,32,8
33743,466,7,2015-08-09 00:00:00,0,0,0,0,1,3,3110.0,0,2003-03-01,1900-01-01,42223,4544,0.0,0,32,8
33744,467,7,2015-08-09 00:00:00,0,0,0,0,1,3,20390.0,0,2008-04-01,1900-01-01,42223,2686,0.0,0,32,8
33745,468,7,2015-08-09 00:00:00,0,0,0,0,3,3,5260.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33746,470,7,2015-08-09 00:00:00,0,0,0,0,1,3,50.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33747,471,7,2015-08-09 00:00:00,0,0,0,0,4,1,5300.0,1,2012-09-01,2009-11-06,8,1072,0.0,1,32,8
33748,472,7,2015-08-09 00:00:00,0,0,0,0,3,3,5030.0,0,2011-08-01,1900-01-01,42223,1469,0.0,0,32,8
33749,473,7,2015-08-09 00:00:00,0,0,0,0,1,1,50.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33750,475,7,2015-08-09 00:00:00,0,0,0,0,1,1,140.0,0,2005-09-01,1900-01-01,42223,3629,0.0,0,32,8
33751,477,7,2015-08-09 00:00:00,0,0,0,0,4,1,770.0,1,2010-07-01,2010-08-28,39,1865,0.0,1,32,8
33752,481,7,2015-08-09 00:00:00,0,0,0,1,3,3,7470.0,1,2012-09-01,2012-10-29,8,1072,0.0,1,32,8
33753,484,7,2015-08-09 00:00:00,0,0,0,0,1,3,14300.0,0,2011-03-01,1900-01-01,42223,1622,0.0,0,32,8
33754,485,7,2015-08-09 00:00:00,0,0,0,0,4,3,3270.0,1,2012-09-01,2012-05-28,39,1072,0.0,1,32,8
33755,486,7,2015-08-09 00:00:00,0,0,0,0,1,1,2320.0,1,2012-09-01,2013-07-31,39,1072,0.0,1,32,8
33756,487,7,2015-08-09 00:00:00,0,0,0,0,4,3,2180.0,1,2012-09-01,2012-10-01,39,1072,0.0,1,32,8
33757,488,7,2015-08-09 00:00:00,0,0,0,0,1,3,2890.0,0,2014-04-01,1900-01-01,42223,495,0.0,0,32,8
33758,490,7,2015-08-09 00:00:00,0,0,0,0,1,1,660.0,1,2013-04-01,2014-10-02,39,860,0.0,1,32,8
33759,491,7,2015-08-09 00:00:00,0,0,0,0,4,3,4680.0,1,2012-09-01,2012-05-28,69,1072,0.0,1,32,8
33760,492,7,2015-08-09 00:00:00,0,0,0,0,1,1,1740.0,1,2008-03-01,2012-10-01,39,2717,0.0,1,32,8
33761,493,7,2015-08-09 00:00:00,0,0,0,0,4,3,1150.0,1,2012-09-01,2011-04-03,39,1072,0.0,1,32,8
33762,495,7,2015-08-09 00:00:00,0,0,0,0,4,1,5470.0,1,2012-09-01,2009-09-11,39,1072,0.0,1,32,8
33763,497,7,2015-08-09 00:00:00,0,0,0,1,1,3,1610.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33764,498,7,2015-08-09 00:00:00,0,0,0,0,1,1,990.0,1,2012-09-01,2014-10-02,39,1072,0.0,1,32,8
33765,499,7,2015-08-09 00:00:00,0,0,0,0,3,3,450.0,1,2012-09-01,2013-01-30,8,1072,0.0,1,32,8
33766,500,7,2015-08-09 00:00:00,0,0,0,0,4,3,10690.0,1,2007-09-01,2013-01-30,39,2899,0.0,1,32,8
33767,501,7,2015-08-09 00:00:00,0,0,0,0,1,3,1620.0,0,2006-09-01,1900-01-01,42223,3264,0.0,0,32,8
33768,502,7,2015-08-09 00:00:00,0,0,0,1,1,1,220.0,1,2002-02-01,2009-09-11,39,4937,0.0,1,32,8
33769,504,7,2015-08-09 00:00:00,0,0,0,1,3,3,820.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33770,505,7,2015-08-09 00:00:00,0,0,0,0,1,1,350.0,1,2012-09-01,2013-01-30,8,1072,0.0,1,32,8
33771,506,7,2015-08-09 00:00:00,0,0,0,0,1,1,1850.0,1,2014-12-01,2011-05-01,8,251,0.0,1,32,8
33772,507,7,2015-08-09 00:00:00,0,0,0,0,1,3,9070.0,1,2011-04-01,2009-09-11,39,1591,0.0,1,32,8
33773,508,7,2015-08-09 00:00:00,0,0,0,0,1,3,1280.0,1,2012-09-01,2011-10-02,39,1072,0.0,1,32,8
33774,509,7,2015-08-09 00:00:00,0,0,0,1,1,1,4740.0,1,2008-07-01,2009-09-11,39,2595,0.0,1,32,8
33775,510,7,2015-08-09 00:00:00,0,0,0,0,1,3,8260.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33776,511,7,2015-08-09 00:00:00,0,0,0,1,1,1,2060.0,0,2009-09-01,1900-01-01,42223,2168,0.0,0,32,8
33777,512,7,2015-08-09 00:00:00,1,0,0,0,2,2,590.0,1,2012-09-01,2013-01-30,69,1072,6104.0,1,32,8
33778,514,7,2015-08-09 00:00:00,0,0,0,0,3,3,1200.0,1,2012-07-01,2012-07-02,39,1134,0.0,1,32,8
33779,515,7,2015-08-09 00:00:00,0,0,0,0,4,3,11260.0,1,2012-09-01,2011-02-27,8,1072,0.0,1,32,8
33780,516,7,2015-08-09 00:00:00,0,0,0,0,1,3,20.0,1,2012-09-01,2010-08-28,69,1072,0.0,1,32,8
33781,517,7,2015-08-09 00:00:00,0,0,0,1,1,3,22490.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33782,518,7,2015-08-09 00:00:00,0,0,0,0,4,3,3330.0,1,2015-03-01,2010-03-27,39,161,0.0,1,32,8
33783,519,7,2015-08-09 00:00:00,0,0,0,0,3,3,2510.0,1,2009-08-01,2012-01-02,39,2199,0.0,1,32,8
33784,520,7,2015-08-09 00:00:00,0,0,0,0,1,3,6900.0,1,2012-09-01,2012-10-01,69,1072,0.0,1,32,8
33785,521,7,2015-08-09 00:00:00,0,0,0,0,4,1,18610.0,1,2002-11-01,2011-11-27,69,4664,0.0,1,32,8
33786,522,7,2015-08-09 00:00:00,0,0,0,0,4,3,7160.0,1,2012-11-01,2011-02-27,39,1011,0.0,1,32,8
33787,524,7,2015-08-09 00:00:00,1,0,0,0,1,3,40860.0,0,2013-09-01,1900-01-01,42223,707,2631.0,0,32,8
33788,527,7,2015-08-09 00:00:00,0,0,0,0,4,3,5830.0,0,2008-04-01,1900-01-01,42223,2686,0.0,0,32,8
33789,528,7,2015-08-09 00:00:00,0,0,0,0,1,3,20620.0,1,2012-09-01,2009-09-11,39,1072,0.0,1,32,8
33790,529,7,2015-08-09 00:00:00,0,0,0,0,4,3,12920.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33791,530,7,2015-08-09 00:00:00,1,0,0,0,1,3,18160.0,0,2012-09-01,1900-01-01,42223,1072,4925.0,0,32,8
33792,531,7,2015-08-09 00:00:00,0,0,0,0,1,3,4030.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33793,532,7,2015-08-09 00:00:00,0,0,0,0,1,3,1070.0,0,2010-08-01,1900-01-01,42223,1834,0.0,0,32,8
33794,533,7,2015-08-09 00:00:00,0,0,0,0,1,3,5950.0,0,2012-09-01,1900-01-01,42223,1072,0.0,0,32,8
33795,534,7,2015-08-09 00:00:00,0,0,0,0,4,1,1200.0,1,2009-09-01,2009-11-06,39,2168,0.0,1,32,8
33796,535,7,2015-08-09 00:00:00,0,0,0,0,1,1,3570.0,0,2007-04-01,1900-01-01,42223,3052,0.0,0,32,8
33797,536,7,2015-08-09 00:00:00,0,0,0,0,1,3,4700.0,1,2002-09-01,2013-07-31,8,4725,0.0,1,32,8
33798,537,7,2015-08-09 00:00:00,0,0,0,0,1,1,600.0,1,2002-05-01,2012-01-02,39,4848,0.0,1,32,8
33799,538,7,2015-08-09 00:00:00,0,0,0,0,1,1,990.0,0,2010-02-01,1900-01-01,42223,2015,0.0,0,32,8
